Make,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM,Drivetrain_FWD,Drivetrain_RWD,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + LPG
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],13.208542908506082,0.9117647058823529,10.239995502805316,Manual,Kharar,White,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Audi,A6 35 TDI Matrix,14.938815784425955,0.8529411764705882,9.741027444837728,Automatic,Delhi,White,1,Individual,1968.0,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,0.7659574468085106,1750.0,True,False,False,True,False,False,False,False,False
Volvo,V40 D3 R-Design,14.53335083891935,0.8529411764705882,11.127277689932466,Automatic,Mumbai,White,2,Corporate,1984.0,4370.0,1783.0,1458.0,5.0,60.0,150.0,3500.0,0.5531914893617021,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Sportz 1.2 [2016-2017],13.451668563394815,0.9117647058823529,10.66146227496313,Manual,Mumbai,Blue,1,Individual,1197.0,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Ford,Ecosport Titanium 1.5 TDCi,13.180634172318978,0.7352941176470589,11.225256725762893,Manual,Mumbai,White,1,Individual,1498.0,3999.0,1765.0,1708.0,5.0,52.0,89.0,3750.0,-0.06808510638297872,2000.0,True,False,False,True,False,False,False,False,False
BMW,X5 xDrive30d Pure Experience (5 Seater),14.897316067298997,0.7941176470588235,11.346882686945893,Automatic,Navi Mumbai,Black,2,Individual,2993.0,4886.0,1938.0,1762.0,5.0,,258.0,4000.0,1.446808510638298,1500.0,False,False,False,True,False,False,False,False,False
Mercedes-Benz,GLC 200 Progressive,15.702580358511794,0.9705882352941176,9.728300484642773,Automatic,Bangalore,White,1,Individual,1991.0,4658.0,1890.0,1644.0,5.0,66.0,194.0,5500.0,0.425531914893617,1650.0,False,True,False,False,False,False,False,True,False
Jeep,Compass Sport 1.4 Petrol,14.374554754000739,0.9705882352941176,10.154285180632154,Manual,Karnal,Black,1,Corporate,1368.0,4395.0,1818.0,1640.0,5.0,60.0,160.0,5500.0,0.1276595744680851,2500.0,True,False,False,False,False,False,False,True,False
Lexus,ES 300h Exquisite [2020-2021],15.38412668421143,0.9411764705882353,10.203629181337648,Automatic,Mumbai,Blue,1,Individual,2487.0,4975.0,1865.0,1445.0,5.0,50.0,176.0,5700.0,0.00425531914893617,3600.0,True,False,False,False,False,True,False,False,False
Mercedes-Benz,GLE 350 d,15.424948670398354,0.8235294117647058,11.0186455364637,Automatic,Mumbai,Grey,1,Individual,2987.0,4819.0,2141.0,1796.0,5.0,93.0,255.0,3400.0,1.702127659574468,1600.0,False,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga VDi 1.3 Diesel,13.606024566142413,0.8823529411764706,10.695438802154653,Manual,Patna,White,1,Individual,1248.0,4395.0,1735.0,1690.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Creta SX 1.6 CRDi,14.018452218287162,0.9117647058823529,10.757924157061597,Manual,Jalandhar,White,1,Individual,1582.0,4270.0,1780.0,1665.0,5.0,55.0,126.0,4000.0,0.1702127659574468,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Celerio VXi AMT,12.886643575525625,0.7647058823529411,10.77655758195572,Automatic,Pune,Red,1,Individual,998.0,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Hyundai,Alcazar Prestige 7 STR 1.5 Diesel,14.430155510369262,0.9705882352941176,9.90353755128617,Manual,Karnal,White,1,Individual,1493.0,4500.0,1790.0,1675.0,7.0,50.0,113.0,4000.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,Verna Fluidic 1.6 CRDi SX,12.899222326086994,0.7352941176470589,11.170449240431308,Manual,Agra,Grey,1,Individual,1582.0,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZDI + SHVS,13.670485941982712,0.8235294117647058,11.112462823634855,Manual,Navi Mumbai,White,1,Individual,1248.0,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Renault,Duster 85 PS RxL,12.959846800844963,0.7941176470588235,11.225256725762893,Manual,Kanpur,Black,1,Individual,1461.0,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,-0.0851063829787234,1900.0,True,False,False,True,False,False,False,False,False
BMW,X3 xDrive-20d xLine,15.483217567201578,0.9117647058823529,9.621655004873238,Automatic,Mumbai,Blue,1,Corporate,1995.0,4657.0,1881.0,1678.0,5.0,67.0,190.0,4000.0,0.7659574468085106,1750.0,False,False,False,True,False,False,False,False,False
Mahindra,Bolero Power Plus ZLX [2016-2019],13.415034483903348,0.8529411764705882,11.184435286790631,Manual,Guwahati,White,1,Individual,1493.0,3995.0,1745.0,1880.0,7.0,,70.0,3600.0,-0.10638297872340426,1400.0,False,True,False,True,False,False,False,False,False
Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],15.732433317205148,0.9411764705882353,9.581972891547895,Automatic,Pune,Silver,1,Individual,1950.0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,0.7659574468085106,1600.0,False,False,False,True,False,False,False,False,False
Hyundai,Santro Sportz,13.219491903015438,0.9705882352941176,9.852246888342531,Manual,Ahmedabad,White,1,Individual,1086.0,3610.0,1645.0,1560.0,5.0,35.0,68.0,5500.0,-0.5148936170212766,4500.0,True,False,False,False,False,False,False,True,False
Skoda,Rapid 1.5 TDI CR Ambition Plus AT,13.215855541983634,0.7647058823529411,10.645448706505872,Automatic,Chandigarh,Bronze,1,Individual,1498.0,4386.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Toyota,Innova ZX 2.7 AT 7 STR,14.770252861124078,1.0,9.396902923027392,Automatic,Delhi,Black,1,Individual,2694.0,4735.0,1830.0,1795.0,7.0,65.0,164.0,5200.0,0.10638297872340426,4000.0,False,True,False,False,False,False,False,True,False
MG,Hector Sharp 2.0 Diesel Turbo MT,14.496079462646344,0.9705882352941176,9.825580063659602,Manual,Hyderabad,Red,1,Individual,1956.0,4655.0,1835.0,1760.0,5.0,60.0,169.0,3750.0,0.5531914893617021,1750.0,True,False,False,True,False,False,False,False,False
Toyota,Fortuner 2.8 4x2 AT [2016-2020],14.94368197249847,0.8529411764705882,10.859018228147887,Automatic,Mumbai,White,1,Individual,2755.0,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,0.9787234042553191,1600.0,False,True,False,True,False,False,False,False,False
Honda,City 1.5 V MT,12.807655372286902,0.6470588235294118,10.97549915940706,Manual,Hyderabad,Gold,1,Individual,1497.0,4420.0,1695.0,1480.0,5.0,42.0,,,,,True,False,False,False,False,False,False,True,False
Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],14.375126917328105,0.9117647058823529,10.950824090522445,Automatic,Hyderabad,Silver,1,Individual,1368.0,4395.0,1818.0,1640.0,5.0,60.0,160.0,5500.0,0.1276595744680851,2500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Zen LXi BS-II,11.170463324640798,0.47058823529411764,11.083418657381783,Manual,Kolkata,Yellow,1,Individual,,,,,,,,,,,False,True,False,False,False,False,False,True,False
Maruti Suzuki,Vitara Brezza ZDi Plus,13.840204146163925,0.9117647058823529,11.407576060361786,Manual,Hyderabad,White,1,Individual,1248.0,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Volkswagen,Polo GT TDI,12.691583538230217,0.7352941176470589,11.23850177707664,Manual,Lucknow,White,1,Individual,1598.0,3970.0,1682.0,1453.0,5.0,45.0,103.0,4400.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Eeco 7 STR STD (O),13.345508528717259,1.0,8.853808274977197,Manual,Hyderabad,Grey,1,Individual,1196.0,3675.0,1475.0,1825.0,7.0,40.0,72.0,6000.0,-0.5191489361702127,3000.0,False,True,False,False,False,False,False,True,False
Audi,A6 35 TDI Matrix,14.751604309291395,0.7941176470588235,11.149096419938578,Automatic,Chandigarh,White,2,Individual,1968.0,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,0.7659574468085106,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,GLA 200 CDI Sport,14.397726177816939,0.7941176470588235,10.714439990727769,Automatic,Lucknow,White,1,Individual,2143.0,4417.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,0.3404255319148936,1600.0,True,False,False,True,False,False,False,False,False
Volkswagen,Vento Trendline Diesel,12.793862088206213,0.7058823529411765,11.289794413577894,Manual,Chandigarh,White,2,Individual,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Vitara Brezza ZDi,13.698977865303197,0.8529411764705882,11.156264806643742,Manual,Dak. Kannada,Maroon,2,Individual,1248.0,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZDi,13.345508528717259,0.7941176470588235,10.714439990727769,Manual,Gurgaon,Grey,2,Individual,1248.0,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Verna 1.6 CRDI SX (O),13.64709190633931,0.8823529411764706,11.170449240431308,Manual,Gurgaon,White,2,Individual,1582.0,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Ford,Ikon DuraTorq 1.4 TDCi,11.884495917930655,0.6176470588235294,11.385103457032141,Manual,Unnao,White,1,Individual,1399.0,4145.0,1632.0,1440.0,5.0,43.0,,,,,False,True,False,True,False,False,False,False,False
Maruti Suzuki,DZire VXi AMT,13.480039220276565,0.9117647058823529,10.359423950612095,Automatic,Mumbai,Brown,1,Individual,1197.0,3995.0,1735.0,1515.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Ertiga VDi,12.959846800844963,0.7058823529411765,11.264476926102367,Manual,Jalandhar,White,2,Individual,1248.0,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Sportz 1.2 MT,13.45883704259595,0.9411764705882353,10.12667110305036,Manual,Patna,White,1,Individual,1197.0,3995.0,1775.0,1505.0,5.0,37.0,82.0,6000.0,-0.44680851063829785,4200.0,True,False,False,False,False,False,False,True,False
Chevrolet,Cruze LTZ,12.676079399771027,0.6764705882352942,11.225256725762893,Manual,Kanpur,Purple,2,Individual,1991.0,4597.0,1788.0,1477.0,5.0,60.0,,,,,False,True,False,True,False,False,False,False,False
BMW,X5 xDrive 30d,15.244625155788022,0.8235294117647058,10.204036490694733,Automatic,Karnal,White,2,Individual,2993.0,4886.0,1938.0,1762.0,7.0,,258.0,4000.0,1.446808510638298,1500.0,False,False,False,True,False,False,False,False,False
Mercedes-Benz,GLE 250 d,15.339390799901627,0.8823529411764706,11.469882255377264,Automatic,Delhi,Black,1,Individual,2143.0,4819.0,2141.0,1796.0,5.0,93.0,201.0,3800.0,1.1914893617021276,1600.0,False,False,False,True,False,False,False,False,False
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],15.520258832020865,0.9117647058823529,10.308985993422082,Automatic,Gurgaon,White,1,Individual,1950.0,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,0.7659574468085106,1600.0,False,True,False,True,False,False,False,False,False
Audi,A3 35 TDI Technology + Sunroof,14.930652476452392,0.9411764705882353,10.619154254525943,Automatic,Bangalore,White,1,Individual,1968.0,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,0.425531914893617,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Venue SX 1.4 CRDi,13.840204146163925,0.9117647058823529,10.645448706505872,Manual,Mumbai,Silver,1,Individual,1396.0,3995.0,1770.0,1605.0,5.0,45.0,89.0,4000.0,0.0,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ciaz VDi+ SHVS,13.384729180332174,0.8529411764705882,11.429554725537322,Manual,Jalandhar,White,2,Individual,1248.0,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
BMW,X1 sDrive20d Expedition,14.77102238760702,0.8529411764705882,10.62135173563291,Automatic,Hyderabad,Blue,1,Individual,1995.0,4439.0,1821.0,1612.0,5.0,51.0,188.0,4000.0,0.7659574468085106,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Alto 800 Vxi (Airbag),12.779875885354993,0.9411764705882353,10.596659732783579,Manual,Deoghar,White,1,Individual,796.0,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,-0.6425531914893617,3500.0,True,False,False,False,False,False,False,True,False
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],13.251637470576167,0.8823529411764706,10.965574159854787,Manual,Bangalore,Grey,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,DZire VDi AMT,13.451668563394815,0.8823529411764706,10.915106645867503,Automatic,Delhi,Grey,1,Individual,1248.0,3995.0,1735.0,1515.0,5.0,37.0,74.0,4000.0,-0.1276595744680851,2000.0,True,False,False,True,False,False,False,False,False
Kia,Seltos HTK Plus 1.5 Diesel,14.316286451937186,0.9705882352941176,9.392745258631441,Manual,Raipur,White,1,Individual,1493.0,4315.0,1800.0,1637.0,5.0,50.0,113.0,4000.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],12.873904582205107,0.7647058823529411,10.950824090522445,Manual,Delhi,Grey,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],15.82707481102028,0.9705882352941176,9.472781556562168,Automatic,Delhi,Black,1,Individual,1950.0,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,0.7659574468085106,1600.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Baleno Delta 1.2,13.312985389904174,0.9117647058823529,10.220849779089319,Manual,Delhi,Silver,1,Individual,1197.0,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Tata,Tiago Revotron XE [2016-2019],12.886643575525625,0.8529411764705882,10.75775393342989,Manual,Gurgaon,White,1,Individual,1199.0,3746.0,1647.0,1535.0,5.0,35.0,84.0,6000.0,-0.451063829787234,3500.0,True,False,False,False,False,False,False,True,False
MINI,Cooper JCW Hatchback,15.46416937585933,1.0,0.0,Automatic,Ahmedabad,Yellow,0,Individual,1998.0,3850.0,1727.0,1414.0,4.0,44.0,228.0,5200.0,0.425531914893617,1450.0,True,False,False,False,False,False,False,True,False
Nissan,Teana 250XL,13.217675375388819,0.7352941176470589,10.404293143019792,Automatic,Pune,Red,1,Individual,,,,,,,,,,,False,True,False,False,False,False,False,True,False
Toyota,Fortuner 3.0 MT,13.623139877437296,0.6470588235294118,11.643962499267984,Manual,Lucknow,Black,2,Individual,2982.0,4695.0,1840.0,1850.0,7.0,80.0,,,,,False,False,False,True,False,False,False,False,False
Audi,Q3 2.0 TDI quattro Premium,14.430696737594902,0.7352941176470589,10.69394291556307,Automatic,Mumbai,White,1,Individual,1968.0,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,0.6808510638297872,1750.0,False,False,False,True,False,False,False,False,False
BMW,5-Series 520d Modern Line,14.626441218624949,0.7647058823529411,11.385103457032141,Automatic,Bangalore,Black,3,Individual,1995.0,4899.0,2094.0,1464.0,5.0,,184.0,4000.0,0.6808510638297872,1750.0,False,True,False,True,False,False,False,False,False
BMW,X5 xDrive30d Pure Experience (5 Seater),15.244625155788022,0.8235294117647058,10.204036490694733,Automatic,Chandigarh,White,2,Individual,2993.0,4886.0,1938.0,1762.0,5.0,,258.0,4000.0,1.446808510638298,1500.0,False,False,False,True,False,False,False,False,False
Toyota,Innova 2.4 VX 7 STR [2016-2020],14.48334044336031,0.8823529411764706,11.141876276228,Manual,Mumbai,Grey,1,Individual,2393.0,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,0.5234042553191489,1400.0,False,True,False,True,False,False,False,False,False
Toyota,Innova 2.4 ZX 7 STR [2016-2020],14.946912992035967,0.9705882352941176,10.275085591132715,Manual,Bangalore,White,1,Individual,2393.0,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,0.5234042553191489,1400.0,False,True,False,True,False,False,False,False,False
Renault,Kwid CLIMBER 1.0 [2017-2019],12.834683971615659,0.8529411764705882,10.714439990727769,Manual,Bhubaneswar,Grey,0,Individual,999.0,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,-0.548936170212766,4250.0,True,False,False,False,False,False,False,True,False
Audi,Q3 35 TDI quattro Premium Plus,14.72175135802525,0.8823529411764706,10.545367754151743,Automatic,Delhi,Red,1,Individual,1968.0,4385.0,1831.0,1608.0,5.0,64.0,184.0,3500.0,0.6808510638297872,1750.0,False,False,False,True,False,False,False,False,False
Hyundai,Eon Magna +,12.691583538230217,0.8529411764705882,10.933124826700707,Manual,Dehradun,Silver,1,Individual,814.0,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,-0.6170212765957447,4000.0,True,False,False,False,False,False,False,True,False
Ford,Endeavour Titanium Plus 3.2 4x4 AT,15.009433329466965,0.9117647058823529,10.656694489523737,Automatic,Pune,Silver,1,Individual,3198.0,4903.0,1869.0,1837.0,7.0,80.0,197.0,3000.0,1.0638297872340425,1750.0,False,False,False,True,False,False,False,False,False
Land Rover,Evoque HSE Dynamic,15.201805169084134,0.8529411764705882,10.146472946063877,Automatic,Pune,White,2,Individual,1999.0,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,0.8936170212765957,1750.0,False,False,False,True,False,False,False,False,False
Hyundai,Santa Fe 2WD AT [2014-2017],13.623139877437296,0.7941176470588235,11.225256725762893,Automatic,Delhi,Silver,2,Individual,2199.0,4690.0,1880.0,1690.0,7.0,64.0,194.0,3800.0,0.9234042553191489,1800.0,False,False,False,True,False,False,False,False,False
Land Rover,Discovery 3.0 TDV6 HSE,15.29484001284176,0.7352941176470589,11.427814099995857,Automatic,Mumbai,Blue,2,Individual,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Porsche,Panamera 3.0 Diesel,15.663965528349177,0.8235294117647058,9.928228944424575,Automatic,Delhi,White,1,Corporate,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Mahindra,TUV300 T6 Plus AMT,13.384729180332174,0.7941176470588235,10.815308308938832,Automatic,Mumbai,White,1,Individual,1493.0,3995.0,1835.0,1839.0,7.0,60.0,84.0,3750.0,0.0425531914893617,1500.0,False,True,False,True,False,False,False,False,False
Tata,Harrier XZA Plus Dual Tone,14.626885564135772,0.9705882352941176,10.316590087773504,Automatic,Mumbai,White,1,Individual,1956.0,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,0.5531914893617021,1750.0,True,False,False,True,False,False,False,False,False
Ford,Figo Duratorq Diesel ZXI 1.4,12.323860125621126,0.7352941176470589,11.373674891823535,Manual,Mohali,Grey,1,Individual,1399.0,3795.0,1680.0,1427.0,5.0,45.0,68.0,4000.0,-0.2553191489361702,2000.0,True,False,False,True,False,False,False,False,False
Hyundai,Verna SX Plus 1.6 CRDi AT,13.931515124192133,0.8529411764705882,11.289794413577894,Automatic,Bangalore,Silver,1,Individual,1582.0,4440.0,1729.0,1475.0,5.0,45.0,126.0,4000.0,0.1702127659574468,1500.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,C-Class C 200 Avantgarde,14.79946031214395,0.8235294117647058,10.239995502805316,Automatic,Gurgaon,Silver,1,Individual,1991.0,4686.0,1810.0,1442.0,5.0,66.0,181.0,5500.0,0.3404255319148936,1200.0,False,True,False,False,False,False,False,True,False
Mahindra,Marazzo M2 8 STR,13.864301674514206,0.9117647058823529,9.741027444837728,Manual,Lucknow,Green,1,Individual,1497.0,4585.0,1866.0,1774.0,8.0,45.0,121.0,3500.0,0.3404255319148936,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,M-Class 350 CDI,14.580978865220017,0.7647058823529411,11.302216779257382,Automatic,Ahmedabad,Grey,1,Individual,2987.0,4781.0,1911.0,1774.0,5.0,95.0,,,,,False,False,False,True,False,False,False,False,False
Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],14.301018989130402,1.0,10.2328272702548,Manual,Gurgaon,White,1,Individual,1493.0,4300.0,1790.0,1635.0,5.0,50.0,113.0,4000.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
