Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM
Land Rover,Discovery 2.0 HSE 4WD Diesel,15.363073279446223,0.9411764705882353,9.99884318585288,Diesel,Automatic,Delhi,Red,Second,Individual,0.4440810225422817,AWD,4988.0,2220.0,1846.0,0.5,52.154656390494544,237.0,4000.0,430.0,1400.0
Mercedes-Benz,GLC 220 d Progressive,15.163583966004193,0.8529411764705882,10.727684925086583,Diesel,Automatic,Mumbai,Black,Second,Individual,0.6626959537910266,AWD,4656.0,1890.0,1639.0,0.5,66.0,168.0,3000.0,400.0,1400.0
Hyundai,i10 1.1L iRDE ERA Special Edition,12.449018824140563,0.7058823529411765,9.849823027950436,Petrol,Manual,Patna,White,First,Individual,-0.9419983679445524,FWD,3585.0,1595.0,1550.0,0.5,35.0,68.0,5500.0,81.0,4500.0
Nissan,Terrano XV D THP 110 PS,13.384729180332174,0.8235294117647058,11.246156514098654,Diesel,Manual,Mumbai,White,First,Individual,-0.37268865115094585,FWD,4331.0,1822.0,1671.0,0.5,50.0,108.0,3900.0,248.0,2250.0
Maruti Suzuki,Swift DZire VXI,13.017005083966255,0.7941176470588235,10.859018228147887,Petrol,Manual,Roorkee,White,First,Individual,-0.7734826917736448,FWD,3995.0,1695.0,1555.0,0.5,42.0,85.0,6000.0,114.0,4000.0
BMW,6-Series GT 630d Luxury Line [2018-2019],15.444751293772967,0.9117647058823529,11.277215789596893,Diesel,Automatic,Pune,Blue,First,Individual,1.9531313118565348,RWD,5091.0,1902.0,1538.0,0.5,68.0,265.0,4000.0,620.0,2000.0
Volkswagen,Vento Highline 1.0L TSI,13.997832948091215,0.9705882352941176,10.52489702656513,Petrol,Manual,Hyderabad,Grey,First,Individual,-1.074078222240669,FWD,4390.0,1699.0,1467.0,0.5,55.0,109.0,5000.0,175.0,1750.0
Renault,Kwid 1.0 RXT AMT Opt,13.102162710901053,0.9117647058823529,10.373522431293592,Petrol,Automatic,Coimbatore,Bronze,First,Individual,-1.074078222240669,FWD,3679.0,1579.0,1478.0,0.5,28.0,67.0,5500.0,91.0,4250.0
Maruti Suzuki,Swift DZire LXI (O),12.95039048795861,0.8529411764705882,11.141876276228,Petrol,Manual,Faridabad,Grey,First,Individual,-0.7734826917736448,FWD,3995.0,1695.0,1555.0,0.5,42.0,83.0,6000.0,115.0,4000.0
Maruti Suzuki,Celerio ZXi,13.142166004700508,0.7941176470588235,10.645448706505872,Petrol,Manual,Bangalore,White,First,Individual,-1.0755963814854521,FWD,3600.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Maruti Suzuki,Baleno Zeta 1.2,13.527829818844937,0.9705882352941176,10.968215530759236,Petrol,Manual,Varanasi,White,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1500.0,0.5,37.0,83.0,6000.0,115.0,4000.0
Ford,Figo Titanium1.5 TDCi,13.26212705890841,0.9117647058823529,11.178431270732643,Diesel,Manual,Lucknow,White,First,Individual,-0.31651675909397664,FWD,3886.0,1695.0,1525.0,0.5,40.0,99.0,3750.0,215.0,1750.0
Hyundai,Eon Sportz,12.524530013005734,0.7352941176470589,10.434145214930487,Petrol,Manual,Pune,Blue,First,Individual,-1.354937682525515,FWD,3495.0,1550.0,1500.0,0.5,32.0,55.0,5500.0,75.0,4000.0
Mitsubishi,Pajero 2.5 MT,14.077875591662238,0.7352941176470589,11.461642696843066,Diesel,Manual,Bangalore,Blue,Second,Individual,1.1697611415485323,AWD,4695.0,1815.0,1840.0,0.8333333333333334,70.0,176.0,4000.0,400.0,2000.0
Tata,Nexon EV XZ Plus,14.253766134056512,0.9411764705882353,10.78727575364831,Electric,Automatic,Bangalore,White,First,Individual,-0.007319925649082962,FWD,3993.0,1811.0,1606.0,0.5,52.154656390494544,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],13.721200977393528,0.9117647058823529,10.434145214930487,Petrol,Manual,Delhi,Blue,First,Individual,-0.3711704919061629,FWD,4490.0,1730.0,1485.0,0.5,43.0,103.0,6000.0,138.0,4400.0
Hyundai,Elite i20 Asta 1.2,13.219491903015438,0.7941176470588235,10.77379717116046,Petrol,Manual,Mumbai,White,First,Individual,-0.7734826917736448,FWD,3985.0,1734.0,1505.0,0.5,45.0,82.0,6000.0,115.0,4000.0
Maruti Suzuki,Swift ZXi AMT [2018-2019],13.493928313146206,0.9117647058823529,9.382190628902842,Petrol,Automatic,Pune,White,First,Individual,-0.7734826917736448,FWD,3840.0,1735.0,1530.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Volkswagen,Vento Highline Diesel,12.765691290604371,0.7352941176470589,11.264476926102367,Diesel,Manual,Dehradun,White,Second,Individual,-0.16470083461568158,FWD,4384.0,1699.0,1466.0,0.5,55.0,103.0,4400.0,250.0,1500.0
Audi,Q3 35 TDI Premium Plus + Sunroof,14.187074804051692,0.7647058823529411,11.181597971433588,Diesel,Automatic,Bangalore,Blue,Third,Individual,0.3970180859540102,AWD,4385.0,1831.0,1608.0,0.5,64.0,174.0,4200.0,380.0,1750.0
Maruti Suzuki,Swift VXi,13.049794835104816,0.7647058823529411,11.225256725762893,Petrol,Manual,Mohali,White,First,Individual,-0.7734826917736448,FWD,3850.0,1695.0,1530.0,0.5,42.0,85.0,6000.0,114.0,4000.0
Mercedes-Benz,C-Class C 200 Avantgarde,14.615267923020578,0.7941176470588235,10.34177474101152,Petrol,Automatic,Mumbai,Blue,First,Individual,0.4319357485840181,RWD,4686.0,1810.0,1442.0,0.5,66.0,181.0,5500.0,300.0,1200.0
Hyundai,Creta 1.4 S Plus,13.8924725250259,0.9117647058823529,11.127277689932466,Diesel,Manual,Bhopal,White,First,Individual,-0.4713690020618376,FWD,4270.0,1780.0,1630.0,0.5,60.0,89.0,4000.0,224.0,1500.0
Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],13.26212705890841,0.9117647058823529,10.34177474101152,CNG,Manual,Delhi,Grey,First,Individual,-1.0755963814854521,FWD,3655.0,1620.0,1675.0,0.5,60.0,58.0,5500.0,78.0,3500.0
Tata,Altroz XT Petrol,13.26212705890841,0.9411764705882353,10.596659732783579,Petrol,Manual,Kolkata,White,First,Individual,-0.770446373284079,FWD,3990.0,1755.0,1523.0,0.5,37.0,85.0,6000.0,113.0,3300.0
Ford,Endeavour Titanium 2.0 4x2 AT,15.195535557642865,0.9705882352941176,9.148571345578551,Diesel,Automatic,Delhi,Black,First,Individual,0.43952654480793285,RWD,4903.0,1869.0,1837.0,0.8333333333333334,80.0,168.0,3500.0,420.0,2000.0
Tata,Nano Base,10.799595985047786,0.6470588235294118,11.002116507732017,Petrol,Manual,Gurgaon,White,First,Individual,-1.6433879390342756,RWD,3099.0,1495.0,1652.0,0.3333333333333333,15.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],13.547632419997361,0.9705882352941176,9.803998654035386,Petrol,Manual,Bangalore,Silver,First,Individual,-0.7734826917736448,FWD,3765.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Mahindra,Scorpio S10,13.681980308196241,0.7647058823529411,11.51293546492023,Diesel,Manual,Mumbai,Red,Second,Individual,0.7173496866032129,RWD,4456.0,1820.0,1995.0,1.0,60.0,120.0,4000.0,280.0,1800.0
Mahindra,Thar CRDe 4x4 Non AC,13.171155446333852,0.7941176470588235,11.350418300109132,Diesel,Manual,Ambala Cantt,Green,Second,Individual,1.2016424856889742,AWD,3920.0,1710.0,1930.0,0.8333333333333334,60.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Skoda,Rapid Ambition 1.6 TDI CR MT,13.217675375388819,0.8235294117647058,11.326607934898927,Diesel,Manual,Chandigarh,White,First,Individual,-0.16470083461568158,FWD,4386.0,1699.0,1466.0,0.5,55.0,105.0,4400.0,250.0,2500.0
Mercedes-Benz,GLE 300d 4MATIC LWB,16.034714150714915,1.0,9.210440366976517,Diesel,Automatic,Delhi,Blue,First,Individual,0.3696912195479171,AWD,4924.0,2157.0,1772.0,0.5,93.0,241.0,4200.0,500.0,1600.0
Volkswagen,Tiguan AllSpace 2.0 TSI,15.03190617858502,0.9705882352941176,10.12667110305036,Petrol,Automatic,Mumbai,Silver,First,Individual,0.42130863387053746,AWD,4701.0,1839.0,1674.0,0.8333333333333334,60.0,188.0,4200.0,320.0,1500.0
Toyota,Fortuner 2.8 4x2 AT [2016-2020],15.0824584431417,0.9411764705882353,10.915106645867503,Diesel,Automatic,Delhi,Black,First,Corporate,1.5918094115981924,RWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,450.0,1600.0
Mahindra,Marazzo M6 Plus 8 STR,14.210926003619385,0.9705882352941176,10.510559281627845,Diesel,Manual,Chennai,White,First,Individual,-0.31803491833875963,FWD,4585.0,1866.0,1774.0,1.0,45.0,121.0,3500.0,300.0,1750.0
Hyundai,Grand i10 Asta 1.1 CRDi [2013-2016],12.75130259456002,0.8235294117647058,11.170449240431308,Diesel,Manual,Kanpur,White,Second,Individual,-0.890380953621932,FWD,3765.0,1660.0,1520.0,0.5,43.0,70.0,4000.0,160.0,1500.0
Hyundai,Elantra 1.8 SX AT,13.208542908506082,0.7352941176470589,11.050905878263567,Petrol,Automatic,Mumbai,Silver,First,Individual,0.13741285509612564,FWD,4530.0,1775.0,1470.0,0.5,56.0,147.0,6500.0,177.0,4700.0
Maruti Suzuki,Swift DZire VDI,12.768544351446794,0.7352941176470589,10.645448706505872,Diesel,Manual,Patna,White,First,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
BMW,3-Series 320d Luxury Line,14.340239086899256,0.7941176470588235,11.314486721293981,Diesel,Automatic,Delhi,White,Second,Individual,0.4380083855631499,RWD,4633.0,1811.0,1429.0,0.5,57.0,188.0,4000.0,400.0,1750.0
Honda,City S Diesel,12.429220196836383,0.8529411764705882,11.795725640330403,Diesel,Manual,Kolkata,Bronze,First,Individual,-0.31651675909397664,FWD,4440.0,1695.0,1495.0,0.5,40.0,99.0,3600.0,200.0,1750.0
Maruti Suzuki,Celerio ZXi [2019-2020],13.07107218827772,0.9117647058823529,10.12667110305036,Petrol,Manual,Muzaffurpur,Grey,First,Individual,-1.0755963814854521,FWD,3695.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Hyundai,Verna 1.6 VTVT SX (O),13.976779556623864,0.9117647058823529,9.90353755128617,Petrol,Manual,Delhi,Black,First,Individual,-0.17532794932916224,FWD,4375.0,1700.0,1475.0,0.5,43.0,121.0,6300.0,158.0,4200.0
Maruti Suzuki,S-Presso VXi,13.07107218827772,0.9705882352941176,8.980046316633132,Petrol,Manual,Thane,Red,First,Individual,-1.0755963814854521,FWD,3565.0,1520.0,1564.0,0.5,27.0,67.0,5500.0,90.0,3500.0
Mahindra,Bolero SLE BS IV,13.171155446333852,0.7941176470588235,10.577324484561574,Diesel,Manual,Patna,White,Second,Individual,1.239596466808548,RWD,4107.0,1745.0,1880.0,0.8333333333333334,60.0,63.0,3200.0,195.0,1400.0
Audi,Q3 35 TDI Premium + Sunroof,14.430696737594902,0.7941176470588235,11.180259973491848,Diesel,Automatic,Navi Mumbai,White,Second,Individual,0.3970180859540102,AWD,4385.0,1831.0,1608.0,0.5,64.0,174.0,4200.0,380.0,1750.0
Hyundai,i10 Sportz 1.2 AT Kappa2,12.821260987319457,0.7352941176470589,10.62135173563291,Petrol,Automatic,Pune,White,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Skoda,Rapid Style 1.6 MPI AT,13.909912143303451,0.8823529411764706,9.937454102099402,Petrol,Automatic,Bangalore,Red,First,Individual,-0.16470083461568158,FWD,4413.0,1699.0,1466.0,0.5,55.0,104.0,5200.0,153.0,3750.0
Maruti Suzuki,Wagon R LXi LPG,12.367345048436391,0.7058823529411765,10.463131911491967,LPG,Manual,Varanasi,Green,Second,Individual,-1.0755963814854521,FWD,3595.0,1475.0,1700.0,0.5,28.0,46.0,6200.0,85.0,3500.0
Audi,Q3 30 TDI Premium FWD,14.88022163978423,0.8529411764705882,11.06665398721974,Diesel,Automatic,Chennai,White,First,Individual,0.3970180859540102,FWD,4385.0,1831.0,1608.0,0.5,64.0,150.0,3500.0,340.0,1750.0
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],13.573440270649085,0.8823529411764706,11.289794413577894,Diesel,Manual,Mohali,Grey,First,Individual,-0.6960565702897143,FWD,3995.0,1790.0,1640.0,0.5,48.0,89.0,4000.0,200.0,1750.0
Maruti Suzuki,Celerio VXi AMT,12.703816069256568,0.7647058823529411,11.240026909177837,Petrol,Automatic,Mumbai,Red,First,Individual,-1.0755963814854521,FWD,3600.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Ford,Endeavour Titanium 3.2 4x4 AT,15.11023799953124,0.9117647058823529,10.434145214930487,Diesel,Automatic,Delhi,Black,First,Individual,2.2643539570370397,AWD,4892.0,1860.0,1837.0,0.8333333333333334,80.0,197.0,3000.0,470.0,1750.0
Tata,Hexa XT 4x2 6 STR,13.864301674514206,0.8529411764705882,11.39366884412029,Diesel,Manual,Indore,Blue,Second,Individual,0.7173496866032129,RWD,4788.0,1903.0,1791.0,0.6666666666666666,60.0,154.0,4000.0,400.0,1700.0
Honda,Amaze 1.5 S i-DTEC,12.959846800844963,0.7647058823529411,11.225256725762893,Diesel,Manual,Amritsar,Brown,First,Individual,-0.31651675909397664,FWD,3990.0,1680.0,1505.0,0.5,35.0,99.0,3600.0,200.0,1750.0
Mahindra,Scorpio LX BS-III,12.807655372286902,0.6176470588235294,11.407576060361786,Diesel,Manual,Lucknow,Green,Second,Individual,0.7173496866032129,RWD,4430.0,1817.0,1975.0,1.0,60.0,120.0,4000.0,290.0,1800.0
Audi,A3 35 TDI Premium,14.403297778421795,0.7647058823529411,11.245438099803966,Diesel,Automatic,Pune,Blue,First,Individual,0.3970180859540102,FWD,4456.0,1796.0,1416.0,0.5,50.0,141.0,3500.0,320.0,1750.0
Audi,A4 2.0 TDI (177bhp) Premium,13.790193775620484,0.6764705882352942,11.225256725762893,Diesel,Automatic,Lucknow,Silver,First,Individual,0.3970180859540102,FWD,4701.0,1826.0,1427.0,0.5,63.0,177.0,4200.0,380.0,1750.0
Toyota,Innova 2.4 ZX AT 7 STR,14.817979353051891,0.9411764705882353,9.832313733081604,Diesel,Automatic,Mumbai,Bronze,First,Individual,1.0422357649867644,RWD,4735.0,1830.0,1795.0,0.8333333333333334,55.0,148.0,3400.0,360.0,1400.0
Maruti Suzuki,Wagon R LXi Minor,11.884495917930655,0.6176470588235294,10.586256060517686,Petrol,Manual,Ranchi,Red,First,Individual,-0.9799523490641262,FWD,3520.0,1475.0,1690.0,0.5,35.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Honda,Jazz VX Petrol,13.25339339419516,0.8529411764705882,11.432485178272625,Petrol,Manual,Mumbai,Brown,First,Individual,-0.770446373284079,FWD,3955.0,1694.0,1544.0,0.5,40.0,89.0,6000.0,110.0,4800.0
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],15.26242977619469,0.8823529411764706,10.085850775128717,Diesel,Automatic,Hyderabad,White,First,Individual,0.3696912195479171,RWD,4686.0,1810.0,1442.0,0.5,66.0,192.0,3800.0,400.0,1600.0
Mahindra,XUV500 W8 1.99 [2016-2017],13.444448325847754,0.7941176470588235,11.968215122721586,Diesel,Manual,Jaipur,Silver,Second,Individual,0.4410447040527158,FWD,4585.0,1890.0,1785.0,0.8333333333333334,70.0,138.0,3750.0,320.0,1600.0
Mercedes-Benz,M-Class ML 350 CDI,14.711598990684092,0.7647058823529411,11.082157933374816,Diesel,Automatic,Chandigarh,White,Second,Individual,1.9592039488356667,AWD,4804.0,2141.0,1796.0,0.5,70.0,254.0,3600.0,619.0,1600.0
Mercedes-Benz,GLA 200 CDI Sport,14.316286451937186,0.7941176470588235,11.225256725762893,Diesel,Automatic,Faridabad,White,First,Individual,0.6626959537910266,FWD,4417.0,1804.0,1494.0,0.5,50.0,134.0,3600.0,300.0,1600.0
MINI,Cooper D 3 Door,15.009433329466965,0.8823529411764706,9.741027444837728,Diesel,Automatic,Delhi,Green,First,Individual,-0.31955307758354257,FWD,3821.0,1727.0,1414.0,0.5,44.0,114.0,4000.0,270.0,1750.0
Mercedes-Benz,C-Class C200 Progressive,15.419936129579835,0.9705882352941176,7.8674885686991285,Petrol,Automatic,Bangalore,White,First,Individual,0.4319357485840181,RWD,4686.0,1810.0,1442.0,0.5,66.0,201.0,5800.0,300.0,1200.0
Mahindra,Thar LX 4-STR Hard Top Diesel AT,14.48334044336031,1.0,8.412054873292933,Diesel,Automatic,Ludhiana,Black,First,Individual,0.7249404828271276,AWD,3985.0,1820.0,1844.0,0.3333333333333333,57.0,130.0,3750.0,300.0,1600.0
Hyundai,Elite i20 Asta 1.2 (O) [2016],13.493928313146206,0.8529411764705882,10.507748873087632,Petrol,Manual,Hyderabad,Red,Second,Individual,-0.7734826917736448,FWD,3985.0,1734.0,1505.0,0.5,45.0,82.0,6000.0,115.0,4000.0
Maruti Suzuki,Celerio VXi AMT,12.834683971615659,0.7647058823529411,10.463131911491967,Petrol,Automatic,Delhi,Red,First,Individual,-1.0755963814854521,FWD,3600.0,1600.0,1560.0,0.5,35.0,67.0,6000.0,90.0,3500.0
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],15.687312888712007,0.9705882352941176,8.922791623969637,Petrol,Automatic,Delhi,Black,First,Individual,0.4319357485840181,RWD,5063.0,1860.0,1494.0,0.5,80.0,194.0,5800.0,300.0,1600.0
Honda,City V Petrol [2017-2019],13.377007146164305,0.8529411764705882,11.06665398721974,Petrol,Manual,Mumbai,White,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1495.0,0.5,40.0,117.0,6600.0,145.0,4600.0
Lexus,ES 300h,15.291417306345254,0.8529411764705882,10.343676096702678,Petrol,Automatic,Bangalore,Brown,First,Individual,1.1955698487098423,RWD,4915.0,1820.0,1450.0,0.5,65.0,202.0,5700.0,213.0,4500.0
BMW,X5 xDrive 30d,15.0824584431417,0.7941176470588235,10.985309671896763,Diesel,Automatic,Chandigarh,Bronze,First,Individual,1.9531313118565348,AWD,4886.0,1938.0,1762.0,0.8333333333333334,52.154656390494544,258.0,4000.0,560.0,1500.0
BMW,X1 sDrive20d xLine,14.922421980025536,0.9117647058823529,10.985309671896763,Diesel,Automatic,Mumbai,Blue,First,Individual,0.4380083855631499,RWD,4454.0,2044.0,1545.0,0.5,63.0,184.0,4000.0,350.0,1750.0
Mahindra,Bolero Power Plus ZLX,13.681980308196241,0.9117647058823529,11.156264806643742,Diesel,Manual,Dak. Kannada,White,Second,Individual,-0.3241075553178914,RWD,3995.0,1745.0,1880.0,0.8333333333333334,52.154656390494544,70.0,3600.0,195.0,1400.0
Hyundai,Creta 1.6 SX Plus AT Petrol,13.90626583447433,0.8529411764705882,10.571342565808699,Petrol,Automatic,Hyderabad,Red,Second,Individual,-0.17532794932916224,FWD,4270.0,1780.0,1630.0,0.5,60.0,122.0,6400.0,154.0,4850.0
Mercedes-Benz,A-Class A 180 Sport Petrol,14.115615891155079,0.7647058823529411,11.289794413577894,Petrol,Automatic,Bangalore,White,Third,Individual,-0.16925531235003044,FWD,4292.0,1780.0,1433.0,0.3333333333333333,50.0,121.0,5000.0,200.0,1250.0
Tata,Tigor Revotorq XT,13.102162710901053,0.8823529411764706,10.668978650219241,Diesel,Manual,Patna,White,First,Individual,-1.0012065784910875,FWD,3992.0,1677.0,1537.0,0.5,35.0,69.0,4000.0,140.0,1800.0
Maruti Suzuki,Ertiga ZXI+,13.493928313146206,0.8235294117647058,10.87806606028079,Petrol,Manual,Delhi,Grey,First,Individual,-0.5062866646918455,FWD,4296.0,1695.0,1685.0,0.8333333333333334,45.0,94.0,6000.0,130.0,4000.0
Hyundai,Eon 1.0 Kappa Magna + [2014-2016],12.524530013005734,0.7058823529411765,10.308985993422082,Petrol,Manual,Indore,White,First,Individual,-1.0755963814854521,FWD,3515.0,1500.0,1510.0,0.5,32.0,68.0,6200.0,94.0,3500.0
Audi,A6 35 TDI Matrix,15.11706396273788,0.9117647058823529,10.434145214930487,Diesel,Automatic,Ghaziabad,Black,First,Individual,0.3970180859540102,FWD,4933.0,1874.0,1455.0,0.5,75.0,190.0,3800.0,400.0,1750.0
Mercedes-Benz,C-Class 220 BlueEfficiency,13.790193775620484,0.7352941176470589,11.532737896139919,Diesel,Automatic,Jalandhar,White,First,Individual,0.6626959537910266,RWD,4596.0,1770.0,1447.0,0.5,66.0,170.0,4200.0,400.0,2800.0
Rolls-Royce,Ghost 6.5,16.705882371415992,0.6764705882352942,11.002116507732017,Petrol,Automatic,Mumbai,Maroon,Second,Corporate,7.416986433830375,RWD,5399.0,1948.0,1550.0,0.5,82.5,570.0,5250.0,780.0,1500.0
Maruti Suzuki,Ertiga ZXi Plus,14.018452218287162,0.9705882352941176,10.043292972227004,Petrol,Manual,Bangalore,White,First,Individual,-0.3711704919061629,FWD,4395.0,1735.0,1690.0,0.8333333333333334,45.0,103.0,6000.0,138.0,4400.0
Toyota,Fortuner 2.8 4x4 AT [2016-2020],15.274125813221904,0.9705882352941176,11.002116507732017,Diesel,Automatic,Chandigarh,White,First,Individual,1.5918094115981924,AWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,450.0,1600.0
Honda,City VX (O) MT,13.790193775620484,0.9117647058823529,10.948734225602985,Petrol,Manual,Lucknow,Silver,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1495.0,0.5,40.0,117.0,6600.0,145.0,4600.0
Toyota,Fortuner 3.0 4x2 AT,14.285514812209815,0.7941176470588235,11.884495917930655,Diesel,Automatic,Mohali,Gold,Second,Individual,1.9364315601639224,RWD,4705.0,1840.0,1850.0,0.8333333333333334,80.0,169.0,3600.0,360.0,1400.0
MINI,Countryman Cooper D,14.213615983257593,0.7647058823529411,11.302216779257382,Diesel,Automatic,Panvel,Purple,Second,Individual,0.4380083855631499,FWD,4097.0,1789.0,1561.0,0.5,47.0,131.23254237288137,4801.317966101695,270.0,1750.0
Maruti Suzuki,Ertiga VDi,13.303018546545275,0.7941176470588235,11.184435286790631,Diesel,Manual,Agra,Silver,First,Individual,-0.6960565702897143,FWD,4265.0,1695.0,1685.0,0.8333333333333334,45.0,89.0,4000.0,200.0,1750.0
Mercedes-Benz,E-Class E 200,14.690979711984754,0.8235294117647058,11.021248660042998,Petrol,Automatic,Mumbai,Black,Second,Individual,0.4319357485840181,RWD,4879.0,1854.0,1474.0,0.5,80.0,184.0,5500.0,300.0,1200.0
Mercedes-Benz,E-Class E220 CDI Blue Efficiency,14.058457520888082,0.7058823529411765,11.522885696764481,Diesel,Automatic,Surat,Brown,Second,Individual,0.6626959537910266,RWD,4868.0,1854.0,1470.0,0.5,80.0,231.0,3000.0,400.0,2800.0
Hyundai,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,14.690979711984754,1.0,8.987321812850125,Diesel,Automatic,Hyderabad,White,First,Individual,-0.3241075553178914,FWD,4500.0,1790.0,1675.0,0.8333333333333334,50.0,113.0,4000.0,250.0,1500.0
Hyundai,i10 Magna 1.2 Kappa2,12.577639650232573,0.6764705882352942,11.418625774449598,Petrol,Manual,Ahmedabad,White,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Audi,A6 2.0 TDI Premium,14.220976332738882,0.7647058823529411,11.141876276228,Diesel,Automatic,Mohali,Blue,First,Individual,0.3970180859540102,FWD,4915.0,1874.0,1455.0,0.5,65.0,177.0,3750.0,380.0,1750.0
Hyundai,Santro Sportz CNG [2018-2020],13.049794835104816,0.9117647058823529,10.239995502805316,CNG,Manual,Delhi,White,First,Individual,-0.9419983679445524,FWD,3610.0,1645.0,1560.0,0.5,60.0,58.0,5500.0,84.0,4500.0
Maruti Suzuki,Ciaz Alpha 1.4 MT,13.70903942580019,0.8823529411764706,9.477845246989146,Petrol,Manual,Bangalore,Grey,First,Individual,-0.5062866646918455,FWD,4490.0,1730.0,1485.0,0.5,43.0,91.0,6000.0,130.0,4000.0
Maruti Suzuki,Swift LXi,12.994532278619134,0.8235294117647058,10.893177433980052,Petrol,Manual,Gurgaon,White,First,Individual,-0.7734826917736448,FWD,3850.0,1695.0,1530.0,0.5,42.0,83.0,6000.0,115.0,4000.0
Honda,City ZX Diesel,14.187074804051692,1.0,7.824445930877619,Diesel,Manual,Ludhiana,White,First,Individual,-0.31651675909397664,FWD,4549.0,1748.0,1489.0,0.5,40.0,98.0,3600.0,200.0,1750.0
